cve_id,published_date,last_modified_date,description,cvss_score,cvss_severity,cwe_id,source
CVE-2019-25525,2026-03-12T16:16:05.880,2026-06-17T02:32:35.637,"Inout EasyRooms Ultimate Edition v1.0 contains an SQL injection vulnerability that allows unauthenticated attackers to manipulate database queries by injecting SQL code through the guests parameter. Attackers can send POST requests to the search/rentals endpoint with malicious SQL payloads to bypass authentication, extract sensitive data, or modify database contents.",8.2,HIGH,CWE-89,disclosure@vulncheck.com
CVE-2019-25526,2026-03-12T16:16:06.060,2026-06-17T02:32:35.800,Inout EasyRooms Ultimate Edition v1.0 contains an SQL injection vulnerability that allows unauthenticated attackers to manipulate database queries by injecting SQL code through the location parameter. Attackers can send POST requests to the search/searchdetailed endpoint with malicious SQL payloads in the location field to extract sensitive data or modify database contents.,8.2,HIGH,CWE-89,disclosure@vulncheck.com
CVE-2019-25527,2026-03-12T16:16:06.257,2026-06-17T02:32:35.950,"Inout EasyRooms Ultimate Edition v1.0 contains an SQL injection vulnerability that allows unauthenticated attackers to manipulate database queries by injecting SQL code through the numguest parameter. Attackers can send POST requests to the search/searchdetailed endpoint with malicious SQL payloads to bypass authentication, extract sensitive data, or modify database contents.",8.2,HIGH,CWE-89,disclosure@vulncheck.com
CVE-2019-25528,2026-03-12T16:16:06.440,2026-06-17T02:32:36.107,Inout EasyRooms Ultimate Edition v1.0 contains an SQL injection vulnerability that allows unauthenticated attackers to manipulate database queries by injecting SQL code through the property1 parameter. Attackers can send POST requests to the search/searchdetailed endpoint with malicious SQL payloads to extract sensitive data or modify database contents.,8.2,HIGH,CWE-89,disclosure@vulncheck.com
CVE-2026-26791,2026-03-12T18:16:22.690,2026-06-17T10:26:19.757,GL-iNet GL-AR300M16 v4.3.11 was discovered to contain a command injection vulnerability via the string port parameter in the enable_echo_server function. This vulnerability allows attackers to execute arbitrary commands via a crafted input.,9.8,CRITICAL,CWE-77,cve@mitre.org
CVE-2026-26792,2026-03-12T18:16:22.817,2026-06-17T10:26:19.910,"GL-iNet GL-AR300M16 v4.3.11 was discovered to contain multiple command injection vulnerabilities in the set_upgrade function via the modem_url, target_version, current_version, firmware_upload, hash_type, hash_value, and upgrade_type parameters. These vulnerabilities allow attackers to execute arbitrary commands via a crafted input.",9.8,CRITICAL,CWE-77,cve@mitre.org
CVE-2026-26795,2026-03-12T18:16:23.070,2026-06-17T10:26:20.383,GL-iNet GL-AR300M16 v4.3.11 was discovered to contain a command injection vulnerability via the module parameter in the M.get_system_log function. This vulnerability allows attackers to execute arbitrary commands via a crafted input.,9.8,CRITICAL,CWE-77,cve@mitre.org
CVE-2026-28252,2026-03-12T18:16:23.190,2026-06-17T10:28:22.857,"A Use of a Broken or Risky Cryptographic Algorithm vulnerability in Trane Tracer SC, Tracer SC+, and Tracer Concierge could allow an attacker to bypass authentication and gain root-level access to the device.",9.8,CRITICAL,CWE-327,ics-cert@hq.dhs.gov
CVE-2026-28255,2026-03-12T18:16:23.723,2026-06-17T10:28:23.237,"A Use of Hard-coded Credentials vulnerability in Trane Tracer SC, Tracer SC+, and Tracer Concierge could allow an attacker to disclose sensitive information and take over accounts.",9.8,CRITICAL,CWE-798,ics-cert@hq.dhs.gov
CVE-2026-28256,2026-03-12T18:16:23.917,2026-06-17T10:28:23.363,"A Use of Hard-coded, Security-relevant Constants vulnerability in Trane Tracer SC, Tracer SC+, and Tracer Concierge could allow an attacker to disclose sensitive information and take over accounts.",9.8,CRITICAL,CWE-547,ics-cert@hq.dhs.gov
CVE-2025-70245,2026-03-12T19:16:15.803,2026-06-17T10:03:15.000,Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via the curTime parameter to goform/formSetWizardSelectMode.,9.8,CRITICAL,CWE-121;CWE-787,cve@mitre.org
CVE-2026-32232,2026-03-12T19:16:17.263,2026-06-17T10:35:23.660,"ZeptoClaw is a personal AI assistant. Prior to 0.7.6, there is a Dangling Symlink Component Bypass, TOCTOU Between Validation and Use, and Hardlink Alias Bypass. This vulnerability is fixed in 0.7.6.",9.8,CRITICAL,CWE-22;CWE-62,security-advisories@github.com
CVE-2026-1525,2026-03-12T20:16:02.670,2026-06-17T10:15:59.927,"Undici allows duplicate HTTP Content-Length headers when they are provided in an array with case-variant names (e.g., Content-Length and content-length). This produces malformed HTTP/1.1 requests with multiple conflicting Content-Length values on the wire.  Who is impacted:    *  Applications using undici.request(), undici.Client, or similar low-level APIs with headers passed as flat arrays   *  Applications that accept user-controlled header names without case-normalization   Potential consequences:    *  Denial of Service: Strict HTTP parsers (proxies, servers) will reject requests with duplicate Content-Length headers (400 Bad Request)   *  HTTP Request Smuggling: In deployments where an intermediary and backend interpret duplicate headers inconsistently (e.g., one uses the first value, the other uses the last), this can enable request smuggling attacks leading to ACL bypass, cache poisoning, or credential hijacking",6.5,MEDIUM,CWE-444,ce714d77-add3-4f53-aff5-83d477b104bb
CVE-2026-32248,2026-03-12T20:16:05.357,2026-06-17T10:35:25.470,"Parse Server is an open source backend that can be deployed to any infrastructure that can run Node.js. Prior to 9.6.0-alpha.12 and 8.6.38, an unauthenticated attacker can take over any user account that was created with an authentication provider that does not validate the format of the user identifier (e.g. anonymous authentication). By sending a crafted login request, the attacker can cause the server to perform a pattern-matching query instead of an exact-match lookup, allowing the attacker to match an existing user and obtain a valid session token for that user's account. Both MongoDB and PostgreSQL database backends are affected. Any Parse Server deployment that allows anonymous authentication (enabled by default) is vulnerable. This vulnerability is fixed in 9.6.0-alpha.12 and 8.6.38.",9.8,CRITICAL,CWE-943,security-advisories@github.com
CVE-2026-32260,2026-03-12T20:16:06.020,2026-06-17T10:35:26.550,"Deno is a JavaScript, TypeScript, and WebAssembly runtime. From 2.7.0 to 2.7.1,  A command injection vulnerability exists in Deno's node:child_process polyfill (shell: true mode) that bypasses the fix for CVE-2026-27190. The two-stage argument sanitization in transformDenoShellCommand (ext/node/polyfills/internal/child_process.ts) has a priority bug: when an argument contains a $VAR pattern, it is wrapped in double quotes (L1290) instead of single quotes. Double quotes in POSIX sh do not suppress backtick command substitution, allowing injected commands to execute. An attacker who controls arguments passed to spawnSync or spawn with shell: true can execute arbitrary OS commands, bypassing Deno's permission system. This vulnerability is fixed in 2.7.2.",8.1,HIGH,CWE-78,security-advisories@github.com
CVE-2026-3611,2026-03-12T21:16:27.693,2026-06-17T10:43:52.107,"The Honeywell IQ4x building management controller, exposes its full web-based HMI without authentication in its factory-default configuration. With no user module configured, security is disabled by design and the system operates under a System Guest (level 100) context, granting read/write privileges to any party able to reach the HTTP interface. Authentication controls are only enforced after a web user is created via U.htm, which dynamically enables the user module. Because this function is accessible prior to authentication, a remote user can create a new account with administrative read/write permissions enabling the user module and imposing authentication under attacker-controlled credentials. This action can effectively lock legitimate operators out of local and web-based configuration and administration.",10.0,CRITICAL,CWE-306,ics-cert@hq.dhs.gov
CVE-2026-1668,2026-03-13T19:53:58.160,2026-06-17T10:16:16.980,"The web interface on multiple Omada switches does not adequately validate certain external inputs, which may lead to out-of-bound memory access when processing crafted requests.  Under specific conditions, this flaw may result in unintended command execution.<br>An unauthenticated attacker with network access to the affected interface may cause memory corruption, service instability, or information disclosure.  Successful exploitation may allow remote code execution or denial-of-service.",9.8,CRITICAL,CWE-20;CWE-787,f23511db-6c3e-4e32-a477-6aa17d310630
CVE-2026-23941,2026-03-13T19:54:15.237,2026-06-17T10:22:19.237,"Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling') vulnerability in Erlang OTP (inets httpd module) allows HTTP Request Smuggling.  This vulnerability is associated with program files lib/inets/src/http_server/httpd_request.erl and program routines httpd_request:parse_headers/7.  The server does not reject or normalize duplicate Content-Length headers. The earliest Content-Length in the request is used for body parsing while common reverse proxies (nginx, Apache httpd, Envoy) honor the last Content-Length value. This violates RFC 9112 Section 6.3 and allows front-end/back-end desynchronization, leaving attacker-controlled bytes queued as the start of the next request.  This issue affects OTP from OTP 17.0 until OTP 28.4.1, OTP 27.3.4.9 and OTP 26.2.5.18, corresponding to inets from 5.10 until 9.6.1, 9.3.2.3 and 9.1.0.5.",9.4,CRITICAL,CWE-444,6b3ad84c-e1a6-4bf7-a703-f496b71e49db
CVE-2026-31806,2026-03-13T19:54:36.300,2026-06-17T10:34:29.830,"FreeRDP is a free implementation of the Remote Desktop Protocol. Prior to 3.24.0,  the gdi_surface_bits() function processes SURFACE_BITS_COMMAND messages sent by the RDP server. When the command is handled using NSCodec, the bmp.width and bmp.height values provided by the server are not properly validated against the actual desktop dimensions. A malicious RDP server can supply crafted bmp.width and bmp.height values that exceed the expected surface size. Because these values are used during bitmap decoding and memory operations without proper bounds checking, this can lead to a heap buffer overflow. Since the attacker can also control the associated pixel data transmitted by the server, the overflow may be exploitable to overwrite adjacent heap memory. This vulnerability is fixed in 3.24.0.",9.8,CRITICAL,CWE-122,security-advisories@github.com
